"Activity" "Subject" "tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tBodyAcc.std...X" "tBodyAcc.std...Y" "tBodyAcc.std...Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tGravityAcc.std...X" "tGravityAcc.std...Y" "tGravityAcc.std...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyAccJerk.std...X" "tBodyAccJerk.std...Y" "tBodyAccJerk.std...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyro.std...X" "tBodyGyro.std...Y" "tBodyGyro.std...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyGyroJerk.std...X" "tBodyGyroJerk.std...Y" "tBodyGyroJerk.std...Z" "tBodyAccMag.mean.." "tBodyAccMag.std.." "tGravityAccMag.mean.." "tGravityAccMag.std.." "tBodyAccJerkMag.mean.." "tBodyAccJerkMag.std.." "tBodyGyroMag.mean.." "tBodyGyroMag.std.." "tBodyGyroJerkMag.mean.." "tBodyGyroJerkMag.std.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAcc.std...X" "fBodyAcc.std...Y" "fBodyAcc.std...Z" "fBodyAcc.meanFreq...X" "fBodyAcc.meanFreq...Y" "fBodyAcc.meanFreq...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyAccJerk.std...X" "fBodyAccJerk.std...Y" "fBodyAccJerk.std...Z" "fBodyAccJerk.meanFreq...X" "fBodyAccJerk.meanFreq...Y" "fBodyAccJerk.meanFreq...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyGyro.std...X" "fBodyGyro.std...Y" "fBodyGyro.std...Z" "fBodyGyro.meanFreq...X" "fBodyGyro.meanFreq...Y" "fBodyGyro.meanFreq...Z" "fBodyAccMag.mean.." "fBodyAccMag.std.." "fBodyAccMag.meanFreq.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyAccJerkMag.std.." "fBodyBodyAccJerkMag.meanFreq.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroMag.std.." "fBodyBodyGyroMag.meanFreq.." "fBodyBodyGyroJerkMag.mean.." "fBodyBodyGyroJerkMag.std.." "fBodyBodyGyroJerkMag.meanFreq.."
"WALKING" 11 11.29438004 -0.9023296163 -6.7459822204 -14.6979811502 -5.045169084 -18.3247471309 52.5320921 -10.269717286 -1.515125540292 -56.28552266 -54.54990575 -53.21838418 2.2891178782 0.7032419483 3.7073157347 -17.6802643577 -16.367082469 -33.6833075619 -5.9040484694 -0.977501455 7.02756772925 -24.874332506 -22.112148491 -22.52703756 -2.7156251731 -5.64244012594 -4.44467658447 -27.542584985 -34.05274456086 -29.44414722 -9.28993428 -13.7186747181 -9.28993428 -13.7186747181 -19.931772966 -17.1807848383 -13.3656557899 -19.0181068323 -31.549641653 -33.118862698 -15.549644267 -7.428812512 -22.873419633 -14.530881852 -7.3991374252 -19.4160227323 -24.437828135 -4.72309799698 -2.0559892011 -19.40231561 -18.6573717292 -31.547820827 -19.645373263 -16.745000776 -35.753670554 -16.6891887403 -25.87799686 -16.9692063535 -19.940907293 -24.761868375 -19.859548524 -26.7056494 -21.1866555278 -27.004328064 -11.5642502573 -9.6048390729 -7.931014291 -12.0455140748 -21.9803837527 0.124506412 -15.5367856414 -19.787986179 2.5274178108 -23.4110260189 -23.3779454041 -4.1148487344 -33.1419490918 -34.982986521 4.574568181
"WALKING" 12 9.78545034 -0.8584591088 -5.1293827338 -12.455603666 -4.1786194639 -14.128466301 42.09699451 -7.382421564 0.2988882822 -47.74515591 -46.43304611 -45.13721055 3.95613508899 3.7942307138 3.6774069073 -14.568041386 -11.11300257749 -27.6551047 -4.43190426459 -1.59532284922 4.293855666 -23.832777304 -19.1074595887 -17.804161581 -3.5557005678 -5.54168219907 -2.6391333 -23.440336947 -27.910722065 -24.0361049873 -7.5243896128 -11.71695658582 -7.5243896128 -11.71695658582 -15.694664111 -13.130245505 -12.4002512062 -17.9784307942 -25.7234804071 -27.3761378344 -12.567434192 -5.4704364675 -18.371332858 -12.462178188 -6.59780904 -14.9061011413 -20.2612609713 -1.1506037088 -1.505522964 -15.7745700428 -12.93533192191 -25.778528612 -16.5146326045 -11.8458146023 -29.465913652 -12.223197351 -16.549000237 -13.65876931062 -18.785140057 -21.496319968 -16.2871955579 -25.5875523417 -18.267745878 -21.368355581 -6.5589536006 -6.3631041724 -5.0122613177 -10.245640508 -18.750066539 0.8364044988 -11.7814649142 -15.280470669 3.0461029761 -20.3911141852 -22.0914754 1.45846725084 -27.4891128362 -28.966197475 5.1422740206
"WALKING" 13 11.32244055 -0.8157647427 -5.696245977 -11.7439253547 -3.91825232657 -14.724461831 46.56366029 -8.4072892064 -2.99558161 -53.9662277 -52.67338348 -51.893975235 6.5920430324 2.1522357075 2.0963498229 -15.32638631564 -14.13469951239 -30.465472315 -7.3273769104 0.6569045321 5.990621133 -27.05675431 -21.4886255628 -19.2418033056 -5.8243864916 -2.79250122671 -4.80530384402 -27.893326937 -32.3444053203 -28.23694699 -6.6848437222 -10.372529545 -6.6848437222 -10.372529545 -17.6172169796 -14.2293812921 -13.3544724366 -18.611477495 -30.434818277 -31.304078413 -12.416186857 -5.9081952108 -19.386680737 -11.6115571982 -6.404319937 -15.894281911 -22.609403222 -1.5038416548 -2.1543471417 -16.4540922651 -15.755036262 -28.148876021 -17.97827196135 -15.3762905383 -32.713483718 -13.1216673716 -20.777944309 -17.8808611446 -21.521073834 -24.069542749 -18.1519396996 -29.05629707 -20.6991460603 -23.408521899 -7.6409031866 -9.0350292802 -5.833071855 -9.3284911511 -18.4091180479 1.0203397617 -12.9090132045 -16.377464856 1.6153056817 -22.303382083 -23.101424077 -1.609404758 -31.2504643808 -33.280735372 3.08965476341
"WALKING" 14 11.91899573 -1.0886441113 -6.398510187 -12.549228787 -4.4752232677 -14.8186651844 48.83409005 -8.070505668 -2.6418202165 -56.22858071 -55.22541283 -53.47052498 6.7534267256 -0.5534346751 2.2946751833 -15.1710157663 -14.26222937048 -30.2833937161 -1.579325374 -4.2346031651 4.5625756883 -26.410513036 -23.089661056 -19.851212733 -5.05984979431 -3.4769071649 -0.88821864903 -28.242151937 -33.726244917 -29.572877926 -7.090882438 -12.155051394 -7.090882438 -12.155051394 -17.811849226 -12.9272519127 -14.149954963 -20.41310496458 -31.58307251 -32.920329721 -13.0931229098 -6.9466328043 -19.216744353 -12.4160049399 -6.8258636427 -16.2158201183 -21.216323182 -2.7847100278 1.299919375 -17.1842316609 -16.5774562335 -27.966336794 -17.025292276 -14.80309946458 -32.520756542 -17.578837569 -21.5930346097 -14.6848616819 -20.7890276802 -25.076441497 -18.2715630321 -28.3923232 -22.5198421551 -24.135538243 -9.1629622754 -7.997205971 -8.7020657093 -10.303804486 -20.7244304019 1.27830647396 -12.5384066 -13.8668283224 -0.24400006177 -24.804372831 -24.375894534 -0.6295742008588 -33.40202427 -34.174712245 3.2547040024
"WALKING" 15 11.09496108 -0.925470804144 -5.437703106 -13.475963232 -5.2250679647 -16.439583187 42.46484658 -9.2875341229 -0.4541719759 -50.60468007 -50.55062622 -49.30645612 6.52613653221 2.0822355461 1.134620548179 -16.948192577 -14.22314863211 -29.441826633 -2.5979171303 -2.521661224 5.4615429814 -27.078930281 -23.362640914 -20.415680733 -6.8710663956 -2.7773181965 -2.9953254831 -26.732658708 -32.10483526 -27.059624456 -8.6086469003 -13.604102757 -8.6086469003 -13.604102757 -17.973097721 -15.742550875 -16.0131972723 -22.340797751 -29.664559995 -31.362975153 -14.374309175 -7.2575176875 -20.358582631 -13.2388886895 -7.35229552772 -17.458328159 -21.02103172 -1.9434166439 -1.23260061157 -18.303044485 -16.0731712312 -27.387526174 -18.887801264 -14.9490056138 -31.442246353 -13.65015663 -19.274797103 -14.6123484533 -22.3684922699 -25.092043431 -18.817597062 -28.721266278 -22.824763783 -24.173436807 -9.00836329183 -6.2189460354 -5.2480840524 -12.314032291 -20.765414572 3.135221093 -14.598225393 -17.6174763 4.7180666596 -24.480714338 -26.48905153312 1.4921938942 -31.480080382 -32.90593564 4.89325090538
"WALKING" 16 10.61983393 -0.70580751041 -5.608991415 -13.243774568 -6.2040317913 -14.5655806107 41.74010932 -7.019749084 -2.831706456 -48.69066896 -47.8038996 -46.10198923 6.2848518203 4.3133571176 6.4552816719 -17.2348655906 -14.7666145136 -29.074433641 -1.985632102 -4.0195645698 3.7762256865 -24.5152208014 -21.5551435866 -16.3369811185 -5.20627144453 -4.1787920567 -3.43699937205 -26.93111204 -31.597469253 -27.249982468 -8.517878407 -13.102635225 -8.517878407 -13.102635225 -18.458676385 -15.929435362 -13.6688526098 -21.108237552 -29.390624707 -31.365629569 -14.316214348 -7.5696954013 -18.688386836 -12.9009072584 -8.514408621 -15.369950329 -20.21759537 -1.65082437829 0.0348718302000002 -18.630819126 -16.217150758 -26.701982837 -18.8567616049 -15.7194092204 -31.41919924 -15.000960055 -18.6291439527 -13.1738151824 -20.7541253977 -23.61623898972 -16.80881576 -25.9194125246 -20.801936258 -19.476868756 -8.505479813 -8.831416368 -8.78360007 -11.701755039 -19.9393177804 1.36124540173 -14.94232868064 -17.5062324092798 0.3611934543 -24.28820904592 -24.335343163 -1.66700334 -31.406200995 -32.754647112 2.8507292682
"WALKING" 17 12.86067971 -1.69112521264 -6.359945124 -16.478309116 -7.880747692 -20.1060947467 46.75047574 -11.023194798 -0.82780206084 -58.01278836 -56.66289261 -55.46966649 6.267635249 1.38898919688 0.7922049947 -20.100656043 -16.7309398439 -33.506010166 -2.10825966389 -5.8723413511 5.40105604367 -32.3763477558 -26.43369958 -22.951120968 -5.0082733029 -3.3718134492 -3.7497878536 -29.2746697879 -35.5738077366 -31.14127056 -10.63851686775 -17.803271917 -10.63851686775 -17.803271917 -20.994212755 -18.610438219 -18.3959999095 -26.287400809 -33.092212545 -34.75823205754 -17.9393975364 -9.8901522021 -24.101305129 -16.0524170465 -10.36710674621 -21.411847988 -24.491739831 -1.46486423 1.8466735342 -22.076334734 -19.2674702219 -31.465548336 -21.806946907108 -17.0272223893 -35.530592328 -15.739907503 -21.07153627 -13.7456535231 -25.1095940183 -27.767175633 -21.9205958624 -34.82300672 -26.112208628 -26.998259373 -5.163015874 -8.175291884 -5.052498237 -16.2843838057 -25.6603532977 3.3057928092 -18.04628185412 -19.801281164 2.4172850374 -28.27266412 -31.20497542 2.5220061295 -35.442157883 -35.836530067 5.4236046699
"WALKING" 18 11.97443116 -0.8929074707 -6.0386480548 -14.5418446776 -4.30573999 -13.9738220627 46.68123421 -8.651254819 -3.44205250605 -53.20321893 -52.54197372 -51.23403283 5.6500358781 4.47118050542 1.6912107474 -18.1699738382 -16.296896816 -31.276393483 2.1599722948 -7.051888331 2.8011690167 -25.583066628 -20.022462804 -17.0725523122 -6.003893272 -1.8925572657 -3.3824052124 -27.73296207 -33.26112598404 -29.489542341 -8.044993358 -15.4057433742 -8.044993358 -15.4057433742 -19.195687096 -18.222536695 -13.16306975453 -19.879976794 -31.047625665 -32.751039784 -16.566472314 -7.2905703846 -20.0157797695 -13.8623116816 -6.19147402946 -14.3124335055 -23.40161944 -0.9895798231 -3.7546012945 -20.170421797 -18.1543390988 -29.085528989 -19.547012944 -16.9880156138 -33.40303165 -16.287442241 -22.967851644 -17.9092887955 -21.1582907744 -23.679829661 -18.762938856 -27.16610583 -18.4847353344 -20.364864989 -10.27701514096 -11.343123645 -10.406227907 -14.348600371 -22.4369337041 1.8621367718 -17.052312028 -20.220062069 2.28585951 -23.349927928 -23.94162913 -1.0411604922 -32.56694124917 -34.748951042 6.07693465396
"WALKING" 19 11.24736686 -0.84205806419 -5.985335381 -16.08090252 -9.3317524384 -19.605346159 33.62956489 -6.264649268 4.41690701667 -49.4088678 -48.92143984 -48.48945782 7.4305752556 2.7005470452 2.4589928846 -18.7137526 -15.992761497 -31.328023559 -2.17982204714 -4.4644640366 5.1107026927 -26.731907049 -23.577960863 -22.448873691 -4.689406522 -2.02111406555 -3.5566562831 -27.4065542687 -33.102903876 -28.363172083 -12.0577741503 -16.685203281 -12.0577741503 -16.685203281 -19.8672866798 -18.1909686494 -16.7717167258 -22.0175811059 -30.47586386 -32.5003254933 -16.45333196 -10.017574538 -23.398453441 -16.010642984 -11.7780787697 -20.3077118111 -18.912040251 0.5645537275 0.9011944211 -20.423835838 -17.830801755 -29.811148787 -19.946764534513 -16.45894114945 -32.795316453 -15.328369089 -17.9293553361 -11.4791358007 -22.084101556 -26.297179268 -20.189456331 -28.331766109 -22.512942466 -26.065333508 -8.1034780983 -8.97197244 -2.93588557303 -15.218451457 -23.208225097 1.9565616081 -17.460032079 -19.447366095 2.6726169436 -25.012342823 -25.406589405 -0.488327827 -32.404464785 -34.0983008005 4.952723237
"WALKING" 20 11.16457839 -0.97546721129 -5.2709697128 -15.9431793074 -5.7487461975 -17.2550739999 44.35839942 -9.682469334 -1.3935109613 -48.93508741 -48.21466046 -46.6474681 1.616636997 5.0676538907 0.8694332692 -18.509581419 -12.418653413 -30.548172779 -2.4952479574 -3.6257396319 2.28879377779 -24.554003924 -22.015169703 -21.443944515 -3.67629648096 -2.76229498826 -2.8775314296 -26.344610189 -32.747441807 -27.387081169 -10.713820122 -14.338634453 -10.713820122 -14.338634453 -18.78039031 -16.52051243207 -15.6383035338 -20.463287937 -29.79044636 -31.563705279 -16.2815168092 -7.23916736 -21.5373341737 -15.921341439 -7.9932117251 -17.84945979787 -18.122984501 -0.0385889634999998 -2.0103437214 -19.604201007 -14.6470284918 -28.57754892 -20.317982191 -12.6777125065 -32.475762631 -11.706458981 -18.229933063 -12.590216975 -20.881037966 -25.210955379 -19.889223428 -25.901607614 -20.731579405 -24.86729251 -9.034078795 -11.66781996312 -3.9711654821 -13.2178121813 -20.89032124 1.1585395081 -15.834851208 -17.797954405 3.1579969873 -24.0971428956 -23.524606747 -2.0255211115 -31.38117304 -33.27480148 3.84062593485
"WALKING" 21 11.52662319 -1.309779594341 -5.413009977 -14.77913577 -4.0911364669 -14.5906406316 46.2190349 -10.2379520124 -1.4733876247 -50.0781886 -49.17720397 -47.73493298 4.62436537823 5.97304326539 0.4408969171 -17.478774774 -12.9872045 -30.05625076 -1.878573934 -4.374656011 2.4472613626 -26.1691288135 -17.3803841466 -17.877676998 -3.9313908232 -2.852703581 -3.2760995581 -26.144513166 -29.850626276 -27.21622342 -9.0132251749 -14.30436454 -9.0132251749 -14.30436454 -18.0264673435 -16.493904343 -13.3337606733 -19.216879772 -28.10255314 -29.81416157 -15.392086945 -6.44772974054 -20.5452160844 -14.671905933 -6.112181989 -14.767962517 -19.3495364377 -1.7661401961 -4.5730426367 -19.05145764191 -14.903457084 -28.051097739 -18.9480039753 -13.587950514 -32.02014226 -15.2171507623 -19.962372691 -15.294261834 -21.98808620391 -21.4530184892 -17.3434596884 -27.663355881 -15.723912937 -21.31945224 -8.3808751858 -11.1004522051 -7.7137788342 -13.362211799 -20.892972117 1.3613689451 -16.0546151761 -17.400429558 1.617142184 -22.696060375 -22.794001859 -0.2877056266007 -30.01405136 -31.19828467 3.344547198
"WALKING" 22 10.31147501 -0.39016863615 -4.862353995 -14.933516937 -6.3792015458 -14.319699112 33.26014523 -6.812599439 1.4310500032471 -43.4192003 -42.30413663 -41.62270976 5.843444163 1.9858246204 0.49808212374 -17.572982876 -15.1165287614 -27.880244666 -2.78572347897 -1.9225591365 6.0130190201 -23.684118994 -19.421956659 -17.687382904 -3.6054475544 -1.994592087 -2.0640100649 -24.848916803 -29.32046232 -25.152448069 -9.5104555458 -13.5926205389 -9.5104555458 -13.5926205389 -18.599981671 -16.5455767872 -12.6532270692 -18.568327617 -27.281412138 -28.81871167 -15.6905136935 -8.428565757 -18.978495545 -14.716614149 -7.9623422717 -14.550343902 -17.571489075 -2.2804332174 -0.581815061 -18.847112311 -16.4753478294 -26.1378481942 -18.798460887 -15.780135465 -29.57671567 -11.5194903581 -17.955279688 -10.612204684 -19.8428401275 -22.148719009 -17.9423977042 -25.0222075435 -18.349828479 -20.375297208 -6.552378897356 -6.9344551743 -5.8639402963 -12.92016592285 -19.14270669 0.2906525908 -15.80863097482 -17.798755848 0.16792779848 -22.0471907691 -21.138423331 -3.18355003133 -28.91931297 -29.98117847 3.0523792835
"WALKING" 23 13.35375533 -1.034867239 -6.941666592 -17.2204505661 -4.3173810065 -15.3216435013 50.22527434 -9.8326681783 -2.8810275063 -55.94327462 -55.53016046 -54.67361329 6.4588155493 1.67388535190152 3.2524260568 -20.4421428978 -15.6911217388 -34.185780423 -1.7665523786 -2.9957912717 7.9980261081 -28.8207931857 -21.245729336 -21.817043789 -4.2267000524 -3.7293383807 -4.0526748011 -29.839286308 -37.34665253 -31.095035903 -10.0958587673 -16.271975265 -10.0958587673 -16.271975265 -21.258066641 -18.8727630364 -13.955638746 -21.915272603 -33.728609416 -36.574706539 -18.4864576307 -8.5238678404 -22.809332408 -16.87111362175 -5.8431877782 -15.163422816 -21.917768241 -4.63612264878 -5.28831933196 -21.9520387911 -18.1291425339 -32.03343072 -22.404050672 -16.0286922053 -36.283533776 -14.085122276 -20.850020812 -18.126412289 -24.187912301 -27.260400552 -21.248728402 -30.5086321 -18.6240049289 -25.71400517 -9.6859652522 -14.8843419198 -7.315037201 -15.5294450598 -23.530308186 1.1457566084 -18.16206886155 -20.1691149564 4.2478667114 -26.9033867769 -25.202998198 -2.5634468638 -36.684206095 -38.14948748 4.75663317749
"WALKING" 24 13.26764768 -1.04527522836 -6.239580128 -20.004622932 -11.367767004 -20.653828485 42.14584716 -4.761270017 2.1283534779 -54.85612931 -53.93272329 -52.46129253 6.0050628668 1.1877538381 1.2953888639 -23.397331271 -21.637918775 -35.968156775 -2.1619635972 -4.7602671549 5.7010055352 -31.89180871 -27.2855499676 -26.574572724 -4.0902967141 -2.3100476247 -2.31931199568 -33.486815653 -37.95807033 -33.785179674 -14.59553188409 -19.562722085 -14.59553188409 -19.562722085 -24.9407259594 -22.672267298 -21.0195079848 -26.09659994668 -35.879035039 -37.263968741 -21.275505298 -13.925578192 -25.808478013 -19.6549352947 -13.165109117 -21.095395097 -22.098478323 -3.4623346906 -2.1094028565 -24.950366028129 -23.4567023506 -34.3251943548 -24.9076261135 -22.15839857346 -37.518554024 -14.500455078 -22.935217507 -16.5809643491 -27.5421048399 -30.809300927 -25.3987529341 -33.46360608 -25.905350015 -30.072500944 -9.0143329261 -12.96418297241 -7.3671880598 -18.66655794 -26.267850006 0.88089689239 -22.1090446376 -23.7221936768 1.0832506264 -29.797558494 -29.465566776 -4.2746589019 -37.38469484 -38.656256619 5.51503847323
"WALKING" 25 17.11960407 -1.43170229579 -7.235703715 -21.60242195922 -8.6377121777 -24.627771981 59.27482532 -8.947713522 1.4405567217 -71.12129581 -70.0390215 -68.64628974 9.2472006452 5.55835636615 2.9735105315 -24.787088199 -19.8714780512 -42.403392484 -2.5226401732 -4.9346100483 6.6273322273 -35.895357133 -29.7938719961 -27.3878519941 -2.6530519014 -7.6634967449 -5.15279379126 -36.260005609 -45.22516043 -37.182092483 -14.31191524789 -23.032233649 -14.31191524789 -23.032233649 -25.989310286 -23.80333675135 -21.653261442 -29.692986489 -40.898394598 -44.71404722 -23.4442535608 -11.9441166039 -30.502019349 -21.0391256613 -11.2210351544 -25.728918205 -25.509016542 -1.2102875713 0.409991885507 -27.5965905698 -23.7669857088 -40.10772044 -26.306248722 -19.3530760086 -44.639773025 -18.779684741 -26.4321744716 -19.3184824474 -28.842296415 -33.9895817831 -25.09579918772 -38.315214978 -27.964931607 -32.648278995 -8.8441725999 -13.0238245929 -7.7804646814 -21.0553676684 -32.3437064134 3.34260838637 -23.3294025012 -25.02368367814 3.1149460134 -33.636510122 -34.9304851878 0.53714844927 -45.006785639 -46.53553297 6.8138335252
"WALKING" 26 13.80619528 -1.0511479116 -5.9265909937 -20.93635354 -13.92577239871 -22.701307374 41.04076005 -3.868278838 1.910568374 -56.82441154 -55.93718427 -55.23639906 6.7665745989 0.10528113748 2.76944426785 -24.4540991657 -21.1437866277 -36.539963832 -1.2276970429 -3.632023750578 3.5139163263 -33.814439333 -29.508311267 -25.313417759 -3.1682906868 -5.6057194645 -3.7461576726 -33.79455358 -38.351743468 -33.362765506 -16.4179218894 -20.8618847346 -16.4179218894 -20.8618847346 -25.403145714 -23.2755488856 -22.093522937 -28.2084431713 -35.9569789173 -37.6860840762 -23.265286045 -15.8881839714 -27.191679602 -20.167176848 -15.8293227457 -23.315838623 -22.97122785 -2.1961444892 -2.1399784915 -26.782545151 -23.118714385 -34.566871275 -25.1918483847 -21.597533558 -38.4700873657 -15.605596355 -19.178825519 -15.033596949 -29.0826225025 -31.0807136391 -24.791224001 -35.461421543 -28.99669581 -28.7621616955 -6.6815083461 -8.9959001421 -7.643387414 -19.5438019968 -27.684018658 0.3916800027 -22.78815927542 -24.2205403093 4.85346946326 -30.933914526 -31.890888761 -0.5674394269 -37.947972468 -38.957483647 5.3850690834
"WALKING" 27 13.45430389 -1.1744128457 -5.9266430505 -26.496146911 -19.5256675211 -24.0311568842 36.593516397 -1.202154239 3.46388412556 -54.39107101 -52.72495555 -51.7679678 4.1653147459 3.9941309449 3.5073410421 -27.6621252269 -28.163392792 -37.159303419 -2.06716747158 -4.312683737 4.9146281528 -34.978520198 -28.7577586362 -29.0805542653 -3.5674086155 -3.6482776087 -3.86838093013 -36.388827265 -38.528633466 -37.21443923 -21.460146324 -24.941218716 -21.460146324 -24.941218716 -29.0118010382 -27.45950937 -24.3483715154 -29.95468839 -37.627284047 -38.294837731 -25.97200046 -21.82105608014 -28.5301187176 -26.796750622 -20.8467245373 -24.379264131 -20.110192999419 -1.3534428939 -2.69767203077 -28.7948556956 -29.583077471 -35.439023565 -29.1899041979 -28.597123053 -38.844455751 -11.86426753415 -17.440478998 -12.3470246282 -30.890864995 -31.406065479 -28.736158415 -36.41268123 -27.747411861 -31.887408896 -5.7531718107 -11.7541844974 -5.3609261427 -24.1555621781 -30.513885045 -1.6640524648 -27.0357802017 -28.240173018 4.6508050382 -32.236792563 -33.272033894 -0.0761395937 -38.4231432327 -39.57054228 5.4229717741
"WALKING" 28 12.84691031 -0.57986040201 -6.15120582 -20.3477330469 -13.0203494295 -18.7027693739 40.94640045 -5.539628934 -0.7619715111 -51.82594543 -50.83481797 -49.74292025 8.3792090915 -1.5508816485 2.44263865753 -21.9317448246 -20.2238155877 -31.99163947 -2.98146591068 -2.3383539994 5.4764663503 -30.1379083985 -23.996965028 -23.872755056 -6.615588872 -2.6228441251 -0.6372628681 -30.126443965 -34.143309804 -31.94607244 -15.279241508 -19.9773174 -15.279241508 -19.9773174 -22.971884836 -20.4801106292 -18.988629128 -25.112165013 -32.774338624 -33.8556444531 -20.5256897876 -14.19834554 -23.032905319 -20.374865883 -15.1022005739 -19.4765195934 -16.5896507827 -0.7064321612 -1.1523451553 -23.0648375335 -21.6682217466 -29.81864645 -23.677873805 -21.0033891725 -34.1381244454 -9.760072602 -16.8716107134 -12.2148763047 -25.298735482 -26.358169563 -23.372042803 -31.7932222427 -23.253001714 -26.998987296 -5.9933820893 -7.683720368 -6.5523825927 -18.395524276 -26.2954817557 2.0760037233 -19.919031146 -21.571652658 3.0099292653 -27.58880499 -28.689745977 -0.079953846 -34.002241754 -35.1747775825 5.73993527934
"WALKING" 29 12.71039542 -0.683615494 -5.848537145 -18.687087022 -9.0593179478 -19.8313627615 39.966220168 -5.99567391 -1.3815045852 -50.68804073 -50.1499503 -49.37415151 5.1813910507 3.577244026883 -0.0660144656999999 -20.016496127 -17.0637632103 -30.724669544 -2.381679521 -4.891674238 4.7372532016 -29.5147137806 -25.3913438422 -21.643212557 -5.38471987 -1.13138330503 -3.0373038471 -28.390671601 -33.02223703 -29.89018658 -13.8270420745 -17.848503279 -13.8270420745 -17.848503279 -20.793126272 -18.3462509209 -18.55944475179 -24.7044441702 -31.04266956 -32.6206097 -19.38350767 -11.6270633054 -23.096894886 -18.5169014017 -10.6750406488 -20.801030729 -17.487986995 -1.2105925594 -0.3503896081 -21.091347162 -19.3746998637 -28.959401615 -21.91374643 -17.0285650959 -32.416141388 -7.882204024 -17.506355958 -12.8376309383 -25.046334382 -26.6343336649 -21.0090794241 -31.039383164 -25.007850029 -24.907766751 -6.1749739502 -7.38682797763 -6.3177428095 -16.328782156 -24.3130442521 2.8565794388 -17.512672065 -19.7861891431 5.5767954499 -26.760037928 -28.345933497 2.7466769656 -32.58769507 -34.17098316 7.963742506
"WALKING" 30 15.69094611 -1.71315620493 -6.8347391952 -23.9220678033 -11.0663919426 -26.187872559 48.00386617 -6.066613288 3.9065527445 -62.67087102 -62.27976846 -60.77658126 3.0251244143 3.4970615545 1.8748004209 -27.818969777 -20.481816009 -41.49925851 -1.5288513364 -5.3189523261 4.747575252 -35.292098191 -33.004239551 -27.569004799 -4.1125283508 -6.0126586406 -3.702043165 -36.294390981 -43.498596276 -37.13512847 -17.321953116 -25.1379810152 -17.321953116 -25.1379810152 -27.804354489 -26.0450633319 -24.618089271 -30.64747136384 -40.15321077 -42.489467313 -26.22048985 -13.0466978897 -31.85638403 -23.22810289 -13.5809181736 -26.470016919 -20.8713745113 -1.0855040953 -2.4066606756 -30.197205904 -22.323881685 -39.90026483 -28.714546118 -21.585203866 -43.033561938 -15.2312115993 -22.31301857701 -17.34901111134 -30.270056902 -35.7120991136 -26.5672329163 -37.050455507 -31.9653835003 -31.6015142084 -10.6892356525 -12.9163947882 -5.6877784445 -23.874640395 -32.259777181 2.9226228656 -25.3232257763 -27.383004632 4.5418049975 -34.215589335 -34.416407604 -2.9767114777 -42.7773973355 -43.78888049473 5.4360864331
"WALKING_UPSTAIRS" 1 12.89219048 -0.65820962079 -6.003824267 -22.2127695054 -11.7358069031 -20.431675207 38.03177951 -4.847679638 -2.0731306795 -51.01509883 -50.17097879 -49.97373644 6.0020450957 1.75429424519 1.0353936542 -23.0335662892 -20.0727967916 -33.12379922 -1.7168278398 -3.7000831416 5.1130707067 -30.68130956 -27.203542213 -20.1767688256 -4.23940108371 -3.1722502129 -1.6371841124 -31.44985344 -35.088033864 -29.7774616927 -16.193160176 -22.767022884 -16.193160176 -22.767022884 -23.54661071 -22.3842544615 -19.83346552283 -26.3140235107 -33.023963403 -34.803957502 -23.0823687034 -14.4910466569 -25.435892414 -21.983333173 -13.0535949679 -20.437647815 -16.4958259 -3.1446385596 -2.3924356543 -24.5051102025 -21.479419552 -31.71505919 -24.2027507385 -20.821880839 -34.45512204 -9.3847818085 -15.502648595 -14.494531026 -27.126866696 -28.886093978 -20.924529133 -31.98292498 -26.609261651 -23.102636192 -8.419460554 -8.5340671065 -8.4526115539 -21.649841833 -28.296713206 3.04590304244 -21.8142799984 -23.415312273 5.9209190946 -29.003698282 -29.3157922 -1.9779712036 -35.142677769 -35.72130307 3.7951465721
